Наименование;Емайл;Телефон1;Сайт;id;id родителя;Адрес;местоположение
Акрон Волга;;79375660393;vol.akron-group.ru;70000001041812200;70000001031417000;Россия, Волгоград, Лазоревая улица, 46А;POINT(44.513732 48.51361)
Акрон Волга;;79375660393;vol.akron-group.ru;70000001031433600;70000001031417000;Россия, Волгоград, шоссе Авиаторов, 6А;POINT(44.467199 48.756087)
Акрон Волга;;79375660393;vol.akron-group.ru;70000001031413800;70000001031417000;Россия, Волгоградская область, Волжский, улица 7-я Автодорога, 42;POINT(44.839093 48.809883)
Акрон Волга, пункт приема лома цветных и черных металлов;;79375660393;vol.akron-group.ru;70000001031432500;70000001031417000;Россия, Волгоградская область, Волжский, 1-й Индустриальный проезд, 18;POINT(44.770075 48.801718)
Нижегородская металлургическая компания;;79087279770;нмлк.рф;70000001031420000;70000001031420000;Россия, Нижний Новгород, улица Федосеенко, 58;POINT(43.806632 56.335001)
Нижегородская металлургическая компания;;79087279770;нмлк.рф;70000001041315500;70000001031420000;Россия, Нижний Новгород, Светлоярская улица, 46д;POINT(43.832153 56.360452)
Пункт приема цветного металла;;79267391949;;70000001031429800;70000001031429800;Россия, Московская область, Красногорск, микрорайон Губайлово, 51;POINT(37.308417 55.828005)
Уральская металлургическая компания;;79024713063;;70000001031434700;70000001031434700;Россия, Пермь, Соликамская улица, 203;POINT(56.337304 58.059812)
Ферроком;;79874834411;www.ferrokom.com;70000001031440100;70000001031440100;Россия, Республика Башкортостан, Стерлитамак, 40-й проезд, 10;POINT(55.965348 53.662214)
Платина;;79873051313;;70000001031440300;70000001031440300;Россия, Саратов, 1-й Песчано-Уметский проезд, 1;POINT(45.894335 51.607814)
Вторчермет НЛМК Сибирь;chernobay_pv@nlmk.com;73912162609;uvchm.ru;70000001031441900;70000001031441900;Россия, Красноярск, улица Айвазовского, 6;POINT(93.055456 56.026211)
Металл+;;74954091855;my-metall.ru;70000001031451900;70000001031451900;Россия, Москва, Нагорный проезд, 12А;POINT(37.608041 55.686985)
ЕвроКат;;79220403854;www.katalizator72.ru;70000001031452200;70000001031452200;Россия, Тюмень, Дамбовская улица, 10/3;POINT(65.609014 57.151305)
Модерн;;79852880003;;70000001031454700;70000001031454700;Россия, Москва, МКАД, 53-й километр, 6;POINT(37.389445 55.710854)
Модерн;;79852880003;;70000001038532500;70000001031454700;Россия, Москва, Хлебозаводский проезд, 7;POINT(37.63164 55.669194)
Пункт приема вторсырья;;79278706463;;70000001031455600;70000001031455600;Россия, Республика Марий Эл, Йошкар-Ола, улица Карла Либкнехта, 104;POINT(47.935155 56.628208)
Техкомплект;;74732570348;;70000001031461000;70000001031461000;Россия, Воронеж, проспект Труда, 48;POINT(39.170751 51.67708)
ЛОРИЯ;;79277009772;;70000001031472400;70000001031472400;Россия, Самарская область, Тольятти, Борковская улица, 10В;POINT(49.292338 53.573717)
ЛОРИЯ;;79626149942;;70000001039053800;70000001031472400;Россия, Самарская область, Тольятти, Московский проспект, 8Дс1;POINT(49.259388 53.530953)
МосМеталл;;74993806035;priem-metallov.ru;70000001031473000;70000001031473000;Россия, Москва, Дорожная улица, 23;POINT(37.609721 55.578264)
Пункт приема черного и цветного лома;;79064586287;;70000001031488400;70000001031488400;Россия, Астраханская область, Икрянинский район, село Икряное, Рыбацкая улица, 113;POINT(47.729665 46.071239)
Пункт приема черного и цветного лома;;79064586287;;70000001031488400;70000001031488400;Россия, Астраханская область, Икрянинский район, село Икряное, Рыбацкая улица, 113;POINT(47.729665 46.071239)
Пункт приема металлолома;;79058971608;;70000001031491600;70000001031491600;Россия, Оренбургская область, Орск, посёлок Нагорный, Молодогвардейская улица, 90;POINT(58.619555 51.185635)
Жизнь;;78122331111;hayatfund.com;70000001037978000;70000001031508600;Россия, Санкт-Петербург, Кронштадт, Флотская улица, 14;POINT(29.768884 59.997347)
Жизнь;;78122331111;hayatfund.com;70000001038066800;70000001031508600;Россия, Санкт-Петербург, Сестрорецк, набережная реки Сестры, 11;POINT(29.970313 60.098418)
Жизнь;;78122331111;hayatfund.com;70000001038066800;70000001031508600;Россия, Санкт-Петербург, Сестрорецк, улица Борисова, 10;POINT(29.969262 60.101813)
Жизнь;;78122331111;hayatfund.com;70000001039001500;70000001031508600;Россия, Ленинградская область, Всеволожск, улица Балашова, 10;POINT(30.635543 60.031508)
Жизнь;;78122331111;hayatfund.com;70000001039001500;70000001031508600;Россия, Ленинградская область, Всеволожск, Александровская улица, 82;POINT(30.63115 60.026577)
Жизнь;;78122331111;hayatfund.com;70000001039285300;70000001031508600;Россия, Санкт-Петербург, Каменноостровский проспект, 29Б;POINT(30.314152 59.964899)
Жизнь;;78122331111;hayatfund.com;70000001039318900;70000001031508600;Россия, Ленинградская область, Всеволожск, улица Плоткина, 5;POINT(30.624969 60.022926)
Жизнь;;78122331111;hayatfund.com;70000001039858300;70000001031508600;Россия, Санкт-Петербург, Кронверкский проспект, 51;POINT(30.308475 59.955674)
Жизнь;;78122331111;hayatfund.com;70000001040206600;70000001031508600;Россия, Санкт-Петербург, Малая Пушкарская улица, 30;POINT(30.307136 59.9598)
Жизнь;;78122331111;hayatfund.com;70000001040524800;70000001031508600;Россия, Санкт-Петербург, проспект Народного Ополчения, 99;POINT(30.270108 59.839366)
Жизнь;;78122331111;hayatfund.com;70000001040525500;70000001031508600;Россия, Санкт-Петербург, Большая Пушкарская улица, 54;POINT(30.310433 59.963314)
Жизнь;;78122331111;hayatfund.com;70000001040617900;70000001031508600;Россия, Санкт-Петербург, Дачный проспект, 16к1;POINT(30.254459 59.842969)
Жизнь;;78122331111;hayatfund.com;70000001040617900;70000001031508600;Россия, Санкт-Петербург, улица Подводника Кузьмина, 11;POINT(30.25984 59.844945)
Жизнь;;78122331111;hayatfund.com;70000001041561900;70000001031508600;Россия, Санкт-Петербург, проспект Стачек, 89к1;POINT(30.253552 59.860672)
Пункт по приему цветного и черного лома;;79882044488;;70000001031526700;70000001031526700;Россия, Республика Дагестан, Кумторкалинский район, село Коркмаскала, улица Свердлова, 19;POINT(47.286301 43.027259)
ТПК Меркурий;;74955181904;mercurymet.ru;70000001031542000;70000001031542000;Россия, Москва, улица Кирпичные Выемки, 12;POINT(37.608535 55.584522)
ТПК Меркурий;;74955181904;mercurymet.ru;70000001031542000;70000001031542000;Россия, Московская область, Мытищи, Олимпийский проспект, 42;POINT(37.753002 55.930246)
Пункт приема цветного металла;;;;70000001031542700;70000001031542700;Россия, Республика Дагестан, Махачкала, Юго-Восточная улица, 35;POINT(47.527257 42.904584)
Пункт приема цветного металла;;79289364955;;70000001038457700;70000001031542700;Россия, Республика Дагестан, Дербент, улица Буйнакского, 68;POINT(48.291337 42.054322)
ЧерМет;;79193331335;ecorezerv.ru;70000001031542800;70000001031542800;Россия, Челябинск, проспект Ленина, 2/4;POINT(61.46398 55.162674)
Мир;;79059482868;;70000001031548700;70000001031548700;Россия, Кемерово, улица Сибиряков-Гвардейцев, 234;POINT(86.116231 55.336467)
Мир;;79059482868;;70000001031548700;70000001031548700;Россия, Кемерово, улица Сибиряков-Гвардейцев, 234;POINT(86.116231 55.336467)
Металлторг-Чита;;79248155000;;70000001031555300;70000001031555300;Россия, Забайкальский край, Чита, Романовский тракт, 41;POINT(113.447824 52.082299)
ПБ Трейд;;74952229120;priem-akkumulyatorov.com;70000001031564400;70000001031564400;Россия, Москва, Пресненская набережная, 12;POINT(37.537083 55.749511)
ПБ Трейд;;74952229120;priem-akkumulyatorov.com;70000001034983700;70000001031564400;Россия, Московская область, Реутов, Транспортная улица, 1/3;POINT(37.865903 55.777768)
ЛПК;;78432501009;;70000001031566500;70000001031566500;Россия, Республика Татарстан, Казань, улица Аделя Кутуя, 159А;POINT(49.189841 55.772107)
Партнер;;78652423283;;70000001031569000;70000001031569000;Россия, Ставропольский край, Шпаковский район, Михайловск, Привокзальная улица, 4;POINT(42.021114 45.114531)
ВТОРМЕТ+;;79003200023;;70000001027654900;70000001031569200;Россия, Республика Татарстан, Набережные Челны, Автосборочный проезд, 29/63;POINT(52.464748 55.720768)
ВТОРМЕТ+;;79172599328;;70000001038279600;70000001031569200;Россия, Республика Татарстан, Набережные Челны, Мензелинский тракт, 152;POINT(52.452827 55.67393)
ВТОРМЕТ+;;79003200023;;70000001040537400;70000001031569200;Россия, Республика Татарстан, Набережные Челны, Производственный проезд, 55;POINT(52.454444 55.720241)
ВТОРМЕТ+;;79509477722;;70000001033533500;70000001031569200;Россия, Республика Татарстан, Набережные Челны, Народная улица, 1;POINT(52.334205 55.643449)
Хидан;;78312824240;hidan-nn.ru;70000001031585600;70000001031585600;Россия, Нижний Новгород, Деловая улица, 24к2;POINT(44.077322 56.304855)
АльянсМет;;79069245391;;70000001031597400;70000001031597400;Россия, Кемеровская область, Прокопьевск, Складская улица, 39;POINT(86.715515 53.892065)
СКРАПЛАЙН;;79898163230;;70000001031614900;70000001031614900;Россия, Краснодарский край, Северский район, станица Северская, Вокзальная улица, 47/1;POINT(38.693278 44.87083)
СКРАПЛАЙН;;79898163230;;70000001031614900;70000001031614900;Россия, Краснодарский край, Северский район, станица Северская, Вокзальная улица, 47/1;POINT(38.693278 44.87083)
ДемонтажМеталлИнвест;;78129242606;priem-loma.ru;70000001031630200;70000001031630200;Россия, Санкт-Петербург, улица Калинина, 39;POINT(30.25145 59.896373)
Стальной Союз;;79049070535;lomvnizhnem.ru;70000001031632700;70000001031632700;Россия, Нижегородская область, Бор, улица Луначарского, 128к6;POINT(44.071204 56.348836)
Металл Плюс;;79683975080;metallcontact.ru;70000001033673200;70000001031633500;Россия, Московская область, Реутов, Транспортная улица, 1/3;POINT(37.865903 55.777768)
Утилизационная компания;trassa29@mail.ru;79115507238;;70000001031634900;70000001031634900;Россия, Архангельск, Ленинградский проспект, 159;POINT(40.637493 64.516427)
Пункт приема радиолома;;79085732401;;70000001031646100;70000001031646100;Россия, Челябинск, Верхоянская улица, 90;POINT(61.441621 55.189588)
Пункт приема радиолома;;79085732401;;70000001040494400;70000001031646100;Россия, Челябинск, Аральская улица, 4;POINT(61.394972 55.220218)
Горизонт;;;;70000001031677600;70000001031652800;Россия, Самарская область, Тольятти, улица Громовой, 35с5;POINT(49.491189 53.489303)
Горизонт;;;;70000001031678700;70000001031652800;Россия, Самарская область, Тольятти, Коммунистическая улица, 128/1;POINT(49.499526 53.478673)
Горизонт;;79276937745;;70000001031678700;70000001031652800;Россия, Самарская область, Тольятти, улица Ларина, 155с2;POINT(49.459865 53.530943)
Горизонт;;;;70000001031678700;70000001031652800;Россия, Самарская область, Тольятти, Коммунистическая улица, 106;POINT(49.499535 53.474964)
Пункт приема металлолома;;79914531511;;70000001031659200;70000001031659200;Россия, Нижегородская область, Кстово, Магистральная улица, 6Д;POINT(44.197507 56.158576)
Пункт приема черного металла;;79050889995;;70000001031682500;70000001031682500;Россия, Красноярский край, Сосновоборск, Заводская улица, 1к7;POINT(93.360605 56.129499)
Металэнд;metalendnt@mail.ru;73435465600;Металэнд.рф;70000001031698400;70000001031698400;Россия, Свердловская область, Нижний Тагил, улица Юности, 5А;POINT(60.091157 57.919036)
Компания по приему металла;;79196521199;;70000001035763800;70000001031702600;Россия, Чувашская Республика, Новочебоксарск, Промышленная улица, 65;POINT(47.496831 56.094826)
Компания по приему металла;;79613387779;;70000001031702600;70000001031702600;Россия, Чувашская Республика, Новочебоксарск, Коммунистическая улица, 15;POINT(47.503667 56.118972)
Компания по приему металла;;79876736242;;70000001035615900;70000001031702600;Россия, Чувашская Республика, Новочебоксарск, улица Строителей, 33;POINT(47.451708 56.107378)
Компания по приему металла;;79373884868;;70000001035647100;70000001031702600;Россия, Чувашская Республика, Чебоксары, Монтажный проезд, 6;POINT(47.322162 56.115519)
Компания по приему металла;;79196750040;;70000001035759500;70000001031702600;Россия, Чувашская Республика, Чебоксары, Ишлейское шоссе, 28;POINT(47.229267 56.077192)
Компания по приему металла;;79373884868;;70000001037802200;70000001031702600;Россия, Чувашская Республика, Чебоксарский район, деревня Большие Карачуры, улица ДРСУ, 5;POINT(47.16617 56.078111)
Компания МеталлПром;mail@mp66.ru;79122290985;www.mp66.ru;70000001031716700;70000001031716700;Россия, Свердловская область, Нижний Тагил, улица Максима Горького, 1с19;POINT(59.917989 57.917597)
Компания МеталлПром;mail@mp66.ru;79122290985;www.mp66.ru;70000001038461400;70000001031716700;Россия, Свердловская область, Нижний Тагил, Краснознамённая улица, 55;POINT(59.929164 57.938706)
ВОСТОЧНО-СИБИРСКИЙ ВТОРМЕТ;pzu_ulanude@irkutsk.sgmk.ru;;;70000001040587200;70000001031726100;Россия, Республика Бурятия, Улан-Удэ, улица Любови Шевцовой, 3;POINT(107.703619 51.844514)
ВОСТОЧНО-СИБИРСКИЙ ВТОРМЕТ;pzu_ulanude@irkutsk.sgmk.ru;73012391475;;70000001031726100;70000001031726100;Россия, Восточно-Сибирская железная дорога, станция Медведчиково, 8;POINT(107.556349 51.767714)
ВОСТОЧНО-СИБИРСКИЙ ВТОРМЕТ;pzu_ulanude@irkutsk.sgmk.ru;79025624257;;70000001037985000;70000001031726100;Россия, Республика Бурятия, Заиграевский район, поселок городского типа Онохой, улица Мира, 15;POINT(108.078944 51.92748)
ПрофиМет;;79057873388;чёрный-лом.рф;70000001031737300;70000001031737300;Россия, Москва, Путевой проезд, 4;POINT(37.583158 55.875168)
ПрофиМет;;79057873388;чёрный-лом.рф;70000001035767300;70000001031737300;Россия, Москва, 2-й Лихачёвский переулок, 10;POINT(37.530571 55.844885)
ПрофиМет;;79057873388;чёрный-лом.рф;70000001035767300;70000001031737300;Россия, Московская область, Химки, Заводская улица, 14;POINT(37.435834 55.901667)
ЭкоМет;;79080807509;;70000001031737700;70000001031737700;Россия, Челябинская область, Красноармейский район, Объездная Курганская дорога, 29-й километр, 1/4;POINT(61.642224 55.02941)
Металлоград;;73952620562;;70000001031741700;70000001031741700;Россия, Иркутск, Ракитная улица, 4к1;POINT(104.222261 52.273979)
Металлоград;;73952620562;;70000001031741700;70000001031741700;Россия, Иркутск, Ракитная улица, 4к1;POINT(104.222261 52.273979)
Пункт приема лома;;;;70000001031756600;70000001031756600;Россия, Нижегородская область, Дзержинск, микрорайон Прибрежный, улица Попова, 15;POINT(43.474642 56.231613)
ЭдемСталь;;79667566064;spbdemontag.ru;70000001031767900;70000001031767900;Россия, Санкт-Петербург, Предпортовая улица, 6к4;POINT(30.297129 59.834017)
Пункт приема металлолома;;79371755105;;70000001031781800;70000001031781800;Россия, Самара, Клиническая улица, 164;POINT(50.160066 53.186636)
ВЦМ Волга;;78452551777;saratov.akron-alliance.ru;70000001031791400;70000001031791400;Россия, Саратов;POINT(46.034158 51.533103)
ПРОММЕТ;;79308880757;62prommet.ru;70000001031794000;70000001031794000;Россия, Рязань, улица Строителей, 17Б;POINT(39.688998 54.611591)
ВторМеталлРесурс;;78352738327;;70000001031795700;70000001031795700;Россия, Чувашская Республика, Новочебоксарск, Промышленная улица, 41к8;POINT(47.496112 56.107001)
База вторсырья;steclotara@mail.ru;79039116969;;70000001031814000;70000001031814000;Россия, Алтайский край, Барнаул, улица Попова, 222Б;POINT(83.654066 53.328719)
Пункт приема металлолома;;79663806011;;70000001031819600;70000001031819600;Россия, Московская область, Балашиха;POINT(37.938199 55.796339)
Глория Металл;;79685746716;gloria-metal.ru;70000001031820400;70000001031820400;Россия, Москва, Зелёный проспект, 3Б;POINT(37.770376 55.748883)
Эгида;;79067872834;;70000001031821500;70000001031821500;Россия, Московская область, Балашиха, Звёздная улица, 7к1;POINT(37.953821 55.827247)
Пункт приема металлолома;;;;70000001031821600;70000001031821600;Россия, Московская область, Балашиха, Щёлковское шоссе, 102Ас1;POINT(37.944613 55.833643)
Lomosbor.ru;;79657613030;www.lomosbor.ru;70000001031827600;70000001031827600;Россия, Санкт-Петербург, Петродворцовый район, посёлок Стрельна, Фронтовая улица, 3Ф;POINT(30.033869 59.850676)
ЛОМЕТ;;73832860292;lomet-nsk.ru;70000001031847200;70000001031847100;Россия, Новосибирская область, Колыванский район, село Скала, Молодёжная улица, 20А;POINT(82.758041 55.378887)
ЛОМЕТ;;73832860292;lomet-nsk.ru;70000001033569000;70000001031847100;Россия, Новосибирск, улица Петухова, 51Ак1;POINT(82.862839 54.948199)
ВЦМ-Урал;;79080587109;chlb.akron-alliance.ru;70000001031854000;70000001031854000;Россия, Челябинск, Свердловский тракт, 6;POINT(61.362803 55.233506)
ЦВЕТМЕТ;;79655954907;;70000001031858000;70000001031858000;Россия, Республика Татарстан, Набережные Челны, Ремонтный проезд, 28;POINT(52.481465 55.751953)
МК Партнёр-Курган;;79088332608;;70000001031858300;70000001031858300;Россия, Курган;POINT(65.341118 55.441004)
Пункт приема и переработки;;79274598550;;70000001031894900;70000001031894900;Россия, Республика Татарстан, Набережные Челны, Моторная улица, 6А;POINT(52.470883 55.748589)
ГАЛАНТ;;78422354151;;70000001031895400;70000001031895400;Россия, Ульяновск, проезд Нефтяников, 2В;POINT(48.325275 54.244793)
ЛомМет 55;;79026741965;lommet55.ru;70000001031907500;70000001031907500;Россия, Омск, посёлок Чкаловский, улица Романенко, 18;POINT(73.487939 54.969595)
ВкусВилл;;88005508602;nnv.vkusvill.ru;70000001038841100;70000001031923000;Россия, Нижегородская область, Дзержинск, проспект Ленина, 65;POINT(43.463988 56.238107)
Металл-Поволжье;;78482717199;;70000001028360700;70000001031928200;Россия, Самарская область, Тольятти, Дачная улица, 10;POINT(49.602113 53.465772)
Пункт приема металла;;;;70000001031929000;70000001031929000;Россия, Московская область, Пушкино, Учинская улица, 12А;POINT(37.847002 55.997426)
Пункт приема металлолома;;79251629060;;70000001031939600;70000001031939600;Россия, Московская область, Балашиха, Щёлковское шоссе, 98;POINT(37.940984 55.832631)
ТрансЛом;;74212910379;www.translom.ru;70000001031940300;70000001031940300;Россия, Хабаровск, Комсомольская улица, 73Б;POINT(135.059466 48.472632)
ТрансЛом;;74212910379;www.translom.ru;70000001031940300;70000001031940300;Россия, Хабаровск, Комсомольская улица, 73Б;POINT(135.059466 48.472632)
Мистер Спасибо;;73452499680;;70000001031942000;70000001031942000;Россия, Тюмень, улица Котельщиков, 2;POINT(65.572345 57.155938)
РусМет;rusmet7478@mail.ru;79517875590;rusmet74.ru;70000001031950900;70000001031950900;Россия, Челябинск, Автодорожная улица, 10/6;POINT(61.365067 55.207963)
РусМет;rusmet7478@mail.ru;79517875590;rusmet74.ru;70000001031950900;70000001031950900;Россия, Челябинск, Автодорожная улица, 10/6;POINT(61.365067 55.207963)
РусМет;rusmet7478@mail.ru;79517875590;rusmet74.ru;70000001032141100;70000001031950900;Россия, Челябинск, улица Куйбышева, 1;POINT(61.383482 55.195082)
РусМет;rusmet7478@mail.ru;79517875590;rusmet74.ru;70000001032141100;70000001031950900;Россия, Челябинск, Енисейская улица, 37В;POINT(61.484785 55.136298)
РусМет;rusmet7478@mail.ru;79517875590;rusmet74.ru;70000001032141100;70000001031950900;Россия, Челябинск, Валдайская улица, 4П;POINT(61.449742 55.204644)
РусМет;rusmet7478@mail.ru;79517875590;rusmet74.ru;70000001024834300;70000001031950900;Россия, Челябинск, Нефтебазовая улица, 1к3;POINT(61.347083 55.101628)
РусМет, пункт приема, закупа и переработки лома цветных и черных металлов;rusmet7478@mail.ru;79517875590;rusmet74.ru;70000001031950900;70000001031950900;Россия, Челябинск, Автодорожная улица, 10;POINT(61.363764 55.208209)
Пункт приема лома;;;;70000001031963200;70000001031963200;Россия, Челябинск, Днепропетровская улица, 25;POINT(61.351287 55.109847)
Пункт приема металлолома;;79211086624;;70000001031963700;70000001031963700;Россия, Калининградская область, Светлогорск, Пригородная улица, 7;POINT(20.159102 54.930124)
Пункт приема металлолома;;;;70000001031965100;70000001031965100;Россия, Московская область, Дзержинский, улица Энергетиков, 8Ес2;POINT(37.838181 55.645207)
Пункт приема лома черных и цветных металлов;;79525223020;;70000001031969600;70000001031969600;Россия, Челябинская область, Копейск, Линейная улица, 20;POINT(61.662912 55.124305)
Пункт приема цветного лома;;79531222538;;70000001031969900;70000001031969900;Россия, Тамбовская область, Котовск, Октябрьская улица, 1Б;POINT(41.498249 52.58114)
МетАльянсГрупп;;79218484592;magroup.spb.ru;70000001031975700;70000001031975700;Россия, Санкт-Петербург, Шлиссельбургский проспект, 3;POINT(30.488947 59.841089)
МетАльянсГрупп;;79218484592;magroup.spb.ru;70000001032689000;70000001031975700;Россия, Санкт-Петербург, дорога на Петро-Славянку, 3;POINT(30.510668 59.816532)
ФОРВАРД;;79825675207;;70000001031983200;70000001031983200;Россия, Ханты-Мансийский автономный округ, Сургут, Базовая улица, 17А;POINT(73.488469 61.247647)
ФОРВАРД;;79090364739;;70000001033047700;70000001031983200;Россия, Ханты-Мансийский автономный округ, Сургут, Трубная улица, 12;POINT(73.406534 61.277534)
ФОРВАРД;;79222503525;;70000001033047200;70000001031983200;Россия, Ханты-Мансийский автономный округ, Сургут, Индустриальная улица, 8/1;POINT(73.383304 61.284062)
ФОРВАРД;;79224181688;;70000001033047400;70000001031983200;Россия, Ханты-Мансийский автономный округ, Сургут, Индустриальная улица, 46/2;POINT(73.437849 61.276375)
ФОРВАРД;;;;70000001033047400;70000001031983200;Россия, Ханты-Мансийский автономный округ, Сургут, Промышленная улица, 16;POINT(73.416227 61.283691)
ФОРВАРД;;79128144124;;70000001033047400;70000001031983200;Россия, Ханты-Мансийский автономный округ, Сургут, Нижневартовское шоссе, 4;POINT(73.480034 61.260001)
ФОРВАРД;;79821850491;;70000001033047400;70000001031983200;Россия, Ханты-Мансийский автономный округ, Сургут, Локомотивный проезд, 5;POINT(73.308806 61.293856)
ФОРВАРД;;;;70000001033582800;70000001031983200;Россия, Ханты-Мансийский автономный округ, Сургут, улица Энергостроителей, 11соор1;POINT(73.493716 61.277184)
Пункт приема цветных металлов;;;;70000001031984500;70000001031984500;Россия, Томск, Иркутский тракт, 183Б;POINT(85.072029 56.519352)
Центр гуманитарной помощи для детей;;74722366653;;70000001031988800;70000001031988800;Россия, Белгород, улица Победы, 143А;POINT(36.574503 50.594402)
ИнтерМеталл Трейд;;79673614625;imt16.ru;70000001031994000;70000001031993900;Россия, Республика Татарстан, Казань, Горьковское шоссе, 30к1;POINT(49.025027 55.827247)
ИнтерМеталл Трейд;;79673614625;imt16.ru;70000001031993900;70000001031993900;Россия, Республика Татарстан, Казань, улица Васильченко, 32;POINT(49.033686 55.837707)
ИнтерМеталл Трейд;;79673614625;imt16.ru;70000001031994000;70000001031993900;Россия, Республика Татарстан, Казань, Горьковское шоссе, 30к1;POINT(49.025027 55.827247)
ИнтерМеталл Трейд;;79673614625;imt16.ru;70000001031994100;70000001031993900;Россия, Республика Татарстан, Казань, Техническая улица, 23Б;POINT(49.131881 55.744004)
ИнтерМеталл Трейд;;79673614625;imt16.ru;70000001031994200;70000001031993900;Россия, Республика Татарстан, Казань, Тэцевская улица, 1к4;POINT(49.09117 55.846972)
ИнтерМеталл Трейд;;79673614625;imt16.ru;70000001031994400;70000001031993900;Россия, Республика Татарстан, Зеленодольск, Озёрная улица, 51;POINT(48.536514 55.838971)
ИнтерМеталл Трейд;;79673614625;imt16.ru;70000001034465000;70000001031993900;Россия, Республика Татарстан, Казань, Техническая улица, 17;POINT(49.13366 55.734258)
ИнтерМеталл Трейд;;79673614625;imt16.ru;70000001033216900;70000001031993900;Россия, Республика Татарстан, Казань, Алебастровая улица, 11;POINT(49.103135 55.731252)
Питер-Мет;;79626847354;;70000001032003900;70000001032003900;Россия, Санкт-Петербург, Митрофаньевское шоссе, 28;POINT(30.30269 59.891633)
Алмеко;;79045517084;almeco.spb.ru;70000001032016700;70000001032016700;Россия, Санкт-Петербург, улица Маршала Говорова, 37;POINT(30.282217 59.892541)
БалтМетКом, компания по приему лома;;78126486105;spb.akron-alliance.ru;70000001032018300;70000001032018300;Россия, Санкт-Петербург, Химический переулок, 1БЕ;POINT(30.283196 59.890464)
ВторМеталл;;78129849549;lom-metalla.spb.ru;70000001032020500;70000001032020500;Россия, Санкт-Петербург, Двинская улица, 32;POINT(30.229082 59.902023)
Ломоперерабатывающий комбинат;;78129201059;lom-lpk.com;70000001032029100;70000001032029100;Россия, Ленинградская область, Ломоносовский район, Виллозское городское поселение, деревня Малое Карлино;POINT(30.267269 59.724265)
Ломоперерабатывающая компания;;79650902525;lomopererabotka.ru;70000001032029100;70000001032029100;Россия, Санкт-Петербург, Аннинское шоссе, 34;POINT(30.108187 59.783756)
НЗ МЕТАЛЛ;;79315328143;nzmetallspb.ru;70000001032033700;70000001032033700;Россия, Санкт-Петербург, Кубинская улица, 4к2Д;POINT(30.299788 59.877416)
Питер Втормет;;78126425137;pitervtormet.ru;70000001032036400;70000001032036400;Россия, Санкт-Петербург, 7-й Предпортовый проезд, 14;POINT(30.311008 59.824199)
Пункт приема вторсырья;;79819844204;;70000001032037700;70000001032037700;Россия, Санкт-Петербург, Октябрьская набережная, 28А;POINT(30.433853 59.909901)
Ситилом;;78129008469;metalllomcity.ru;70000001032037800;70000001032037800;Россия, Санкт-Петербург, Полевая Сабировская улица, 46;POINT(30.274069 59.995039)
Пункт приема металлолома;;79043328635;;70000001032037800;70000001032037800;Россия, Санкт-Петербург, улица 2-й Луч, 5Б;POINT(30.397983 59.906413)
Сталкер;;79219053206;chaika-metalolom.ru;70000001032046500;70000001032046500;Россия, Санкт-Петербург, 4-я Поперечная улица, 2;POINT(30.549385 59.974387)
Строй Мет;;79062577272;stroimetspb.ru;70000001032047400;70000001032047400;Россия, Санкт-Петербург, Софийская улица, 8к3;POINT(30.396743 59.883214)
Весёлый металлоломщик;;79630534000;;70000001032052600;70000001032052600;Россия, Свердловская область, Екатеринбург, микрорайон ЖБИ, Рассветная улица, 12к2;POINT(60.690854 56.840862)
Весёлый металлоломщик;;79630534000;;70000001032052600;70000001032052600;Россия, Свердловская область, Екатеринбург, микрорайон ЖБИ, Рассветная улица, 12к2;POINT(60.690854 56.840862)
Утиль Авто;;79643399162;utilcar.ru;70000001032052900;70000001032052900;Россия, Санкт-Петербург, улица Возрождения, 42;POINT(30.285415 59.8799)
Сплав-сталь;;73432684432;;70000001032062700;70000001032062700;Россия, Свердловская область, Берёзовский, улица Центральная Шахта, 3В;POINT(60.809064 56.92622)
Пункт приема металлолома;;74852662144;logistik76.ru/index.php/metallolom?yclid=21653..;70000001032087800;70000001032087800;Россия, Ярославская область, Ярославский район, деревня Суринское, 1;POINT(39.760477 57.66371)
Гефест-НК;;79069294736;;70000001032098800;70000001032098800;Россия, Кемеровская область, Новокузнецк, Технический проезд, 31А;POINT(87.222219 53.778224)
№1;;79087731582;akb-n1.ru;70000001032100600;70000001032100600;Россия, Иркутская область, Усолье-Сибирское, Ленинский проспект, 70;POINT(103.662817 52.733299)
Пункт приема металлолома;;79140590115;;70000001032101300;70000001032101300;Россия, Республика Бурятия, Прибайкальский район, село Иркилик;POINT(107.675618 52.192077)
ТД ПРАЙМ ЦЕНТР;;79145618914;;70000001032110300;70000001032110300;Россия, Амурская область, Благовещенский район, село Чигири, Центральная улица, 1;POINT(127.518343 50.331311)
ТД ПРАЙМ ЦЕНТР;;79145618914;;70000001032110300;70000001032110300;Россия, Амурская область, Благовещенский район, село Чигири, Центральная улица, 1;POINT(127.518343 50.331311)
Техпром;;79272608046;;70000001032113700;70000001032113700;Россия, Самара, Уральская улица, 233;POINT(50.152727 53.130396)
Пункт по приему лома;;79030433754;;70000001032127500;70000001032127500;Россия, Нижегородская область, Богородск, Нижегородское шоссе, 9;POINT(43.553837 56.119815)
Черлом;;78452309181;;70000001032154100;70000001032154100;Россия, Саратов, улица Орджоникидзе, 65;POINT(45.966488 51.507693)
Рослом-Регионмет;;78452309181;;70000001032154100;70000001032154100;Россия, Саратов, улица Орджоникидзе, 65;POINT(45.966488 51.507693)
